date,AGG,EEM,EWZ,FXI,GLD,IWM,IYR,QQQ,SPY,TLT
20051025,74.4872,22.6767,24.1012,16.9016,47.06,57.6084,44.3515,37.1732,102.5128,66.5359
20051026,74.1909,22.7584,24.1802,16.8146,46.93,57.3106,43.9407,36.9826,102.2131,66.0477
20051027,74.3613,22.2183,23.4848,16.4317,47.18,56.1106,43.4938,36.2393,101.1257,66.2844
20051028,74.2428,22.8022,24.0854,16.571,47.22,56.8956,44.7264,36.5176,102.5813,66.2918
20051031,74.2354,23.211,24.9546,16.7102,46.4,57.5452,44.9066,37.0398,102.8639,66.4176
20051101,74.2606,23.6197,25.5394,16.9393,45.73,57.8339,44.1497,37.0112,103.1721,66.3407
20051102,74.1937,23.9847,25.7132,17.2381,46.13,58.9978,44.5678,37.4943,104.251,66.0286
20051103,73.9409,24.0109,25.9186,17.3164,45.96,59.2053,44.2506,38.0594,104.6963,65.5828
20051104,74.0153,23.9613,25.6658,17.1859,45.51,59.079,44.2074,38.1928,104.5593,65.4787
20051107,74.0227,23.9788,25.8238,17.0264,45.77,59.2956,44.4597,38.2404,104.6621,65.7016
20051108,74.2755,23.754,26.132,17.0641,45.91,59.079,44.2002,38.25,104.6621,66.3407
20051109,74.0822,24.1102,25.9977,17.3193,46.56,59.2775,44.5822,38.2681,104.7991,65.6571
20051110,74.3424,24.1482,25.8791,17.3396,46.48,59.5933,45.7283,38.6883,105.6125,66.4596
20051111,74.4168,24.2007,25.8949,17.4469,46.8,59.9361,46.1464,38.7931,105.9722,66.4967
20051114,74.164,24.1365,25.3418,17.2062,46.62,59.7196,45.8076,38.7969,105.9122,65.9989
20051115,74.2681,23.9993,25.2628,17.1743,46.66,58.8535,45.8004,38.6121,105.5269,66.4299
20051116,74.4391,24.2036,25.7764,17.3019,47.78,58.8715,45.6274,38.8484,105.741,67.1283
20051117,74.4614,24.5598,26.377,17.5485,48.48,59.891,46.3338,39.362,106.7257,67.2918
20051118,74.4316,24.627,25.9819,17.6178,48.46,60.3512,46.7014,39.4983,107.1452,66.9797
20051121,74.6695,24.6416,26.1478,17.7196,48.99,60.9647,46.8744,39.5926,107.6847,67.1803
20051122,74.8629,24.6299,26.3137,17.7196,49.32,61.2895,47.4871,39.7365,108.1471,67.2695
20051123,74.8108,24.8898,26.6851,17.8675,49.15,61.3617,47.7249,39.8318,108.7722,67.0094
20051125,74.8777,24.8722,26.9064,17.8675,49.42,61.3166,47.8907,39.9176,108.8578,67.2547
20051128,74.7736,24.7146,26.5982,17.7979,49.74,60.5046,47.3717,39.584,108.0871,67.589
20051129,74.6695,24.4956,26.8748,17.6993,49.8,60.5948,47.4582,39.3963,107.9673,66.95
20051130,74.5134,24.554,26.7089,17.6819,49.1,60.8564,47.0329,39.2982,107.385,66.8757
20051201,74.4079,25.1963,27.5781,18.0561,50.17,61.8489,47.6817,40.029,108.481,66.7713
20051202,74.4079,25.1671,27.9337,18.0532,50.32,62.0925,47.6456,40.1243,108.618,66.7937
20051205,74.4452,25.3715,27.9732,18.0445,50.78,61.6504,47.2132,39.8318,108.3868,66.4952
20051206,74.5721,25.6051,28.4631,17.9226,50.89,61.8399,47.1771,39.9614,108.5923,67.1743
20051207,74.4751,25.3627,27.5228,18.0271,51.32,61.4609,46.8095,39.889,107.9587,66.9206
20051208,74.8557,25.173,27.0802,17.9981,51.9,61.6233,47.2132,39.6041,107.8902,67.3534
20051209,74.602,25.4299,27.183,17.9836,52.4,61.9301,47.3213,39.7508,108.1728,66.8236
20051212,74.4452,25.5759,27.1198,18.0764,52.56,62.1196,47.2852,39.8956,108.2755,66.6967
20051213,74.7288,25.9116,27.4358,18.1547,51.65,62.1286,47.6096,40.0653,109.0119,66.943
20051214,74.9303,25.7394,27.2936,18.1286,50.35,62.0564,47.8258,39.9261,109.4401,67.6296
20051215,74.8557,25.6343,26.8353,18.1199,50.24,61.4249,47.3934,39.9938,109.1232,67.4654
20051216,74.8483,25.5467,26.4955,18.0474,50.09,61.2083,47.6024,39.7178,108.7717,67.6893
20051219,74.908,25.4883,25.7527,18.1576,50.22,60.4504,47.0185,39.0874,108.2122,67.7564
20051220,74.9303,25.7072,26.211,18.3606,49.04,60.4324,46.8888,39.116,108.3155,67.6743
20051221,74.9303,26.1248,27.0249,18.4883,49.37,61.1632,47.1987,39.288,108.4877,67.5549
20051222,75.0945,26.1306,26.7563,18.4157,50.14,61.5626,47.5708,39.543,109.0558,68.0923
20051223,75.2886,26.2863,26.9514,18.4874,50.12,61.7075,47.6949,39.5488,109.1161,68.5102
20051227,75.4826,25.9941,26.4931,18.3365,50.64,60.7836,47.5781,39.2001,108.0056,69.0699
20051228,75.2157,26.0649,26.5333,18.3573,51.47,61.1459,47.4758,39.1543,108.2466,68.877
20051229,75.2682,26.0679,26.9192,18.4283,51.47,60.8199,47.2129,38.8963,107.7646,69.0269
20051230,75.3581,26.0531,26.8308,18.233,51.58,60.4304,46.855,38.6021,107.1792,68.8695
20060103,75.3955,27.0273,28.0047,18.6384,53.12,61.635,48.1332,39.4599,109.0644,68.7796
20060104,75.5753,27.2724,28.7444,19.0822,53.3,61.9702,48.3523,39.8707,109.5809,68.9444
20060105,75.5753,27.4111,28.865,19.097,52.34,62.3053,48.6956,40.0426,109.6498,68.862
20060106,75.403,27.9838,29.5484,19.5408,53.72,63.048,49.1192,40.7686,110.5622,68.7346
20060109,75.4854,28.2584,30.0711,19.7628,54.6,63.4646,49.594,40.9308,110.8463,68.7796
20060110,75.3356,27.9189,29.7012,19.5704,54.06,64.0352,49.9226,40.9596,110.9582,68.225
20060111,75.2832,28.2466,30.055,19.7953,54.53,63.9265,49.9811,41.2748,111.3111,68.1126
20060112,75.478,27.8539,30.1836,19.7065,54.43,63.7001,49.8496,41.0742,110.8721,68.5697
20060113,75.6877,27.8835,30.3123,20.0734,55.44,63.7273,49.0462,41.0551,110.7688,68.9669
20060117,75.7252,27.3964,29.8138,19.819,55.26,63.4284,49.0316,40.7877,110.4675,69.2742
20060118,75.8151,27.3816,29.3876,19.8426,54.07,63.3197,48.9439,40.3196,110.0285,69.2517
20060119,75.7027,28.2672,30.8108,20.4966,55.59,64.3069,49.5209,40.6157,110.4503,69.0493
20060120,75.7402,27.4259,30.1836,20.103,55.2,63.5733,48.8782,39.4026,108.436,69.2292
20060123,75.7402,28.223,30.9636,20.2036,55.77,63.7726,49.1557,39.4122,108.8234,69.2067
20060124,75.6128,28.6658,31.84,20.4315,55.73,64.4881,49.6305,39.5841,108.9353,68.8695
20060125,75.4255,28.6806,31.5585,20.3013,56.14,64.6511,49.4479,39.4122,109.03,68.1201
20060126,75.1933,29.3596,32.7244,20.4759,55.88,65.584,49.594,39.6892,109.6325,67.8278
20060127,75.2907,29.6961,32.4189,21.2689,55.63,65.9101,50.339,40.2241,110.6483,67.8278
20060130,75.2982,29.5574,32.8772,21.3044,56.68,65.7199,50.1564,40.3005,110.5622,67.7604
20060131,75.3131,29.7522,33.239,21.2304,56.7,65.5297,50.2732,40.119,109.7531,67.9477
20060201,75.1031,29.7374,32.853,21.1949,56.7,66.209,50.5362,40.2623,110.5192,67.715
20060202,75.1558,28.9728,32.041,20.7451,56.98,65.2127,50.3097,39.5745,109.2366,67.8428
20060203,75.3663,28.5772,31.856,20.3723,56.5,65.0134,49.667,39.0874,108.6943,68.3242
20060206,75.3513,29.2562,32.7324,21.0173,56.72,65.5931,49.7912,38.9823,108.9783,68.4595
20060207,75.2986,28.4887,31.3897,20.7925,54.6,64.5334,49.4041,38.8104,108.0142,68.1361
20060208,75.261,28.5772,31.7596,20.8428,54.83,64.941,49.2945,39.2593,108.9956,67.9782
20060209,75.3062,28.651,31.8158,20.6386,56.18,64.6058,49.4844,38.8868,108.8148,68.2866
20060210,75.1482,28.6068,31.7596,20.7126,54.79,64.47,49.4625,39.1256,109.0128,67.9105
20060213,75.2009,27.9012,31.1806,20.6652,53.72,64.0443,49.5209,38.6766,108.8148,67.918
20060214,75.0806,28.6068,31.8882,21.2748,54.49,64.787,49.8861,39.0683,109.9683,67.6774
20060215,75.1633,28.4591,32.4028,21.2008,53.76,65.3576,50.2805,39.3166,110.3556,67.8428
20060216,75.0881,29.1972,33.9305,21.2274,54.52,65.9373,50.7115,39.6796,111.182,67.8579
20060217,75.3964,29.1588,33.8501,21.2008,54.96,65.8014,51.0767,39.3644,110.8807,68.3994
20060221,75.1182,28.902,33.1345,21.5766,55.12,65.5116,51.1351,38.925,110.6053,68.2866
20060222,75.4189,29.0584,33.5284,22.0352,55.34,65.9554,51.8144,39.4122,111.2767,68.7528
20060223,75.3738,29.0496,33.7053,21.8961,54.64,65.9101,51.6756,39.3071,111.1131,68.5799
20060224,75.434,29.1057,33.9305,21.8518,55.64,66.4354,51.3761,39.4122,111.3972,68.4746
20060227,75.2761,29.3714,33.633,21.7896,55.22,66.6166,51.4053,39.8516,111.4402,68.3618
20060228,75.434,28.6068,33.1345,21.4819,56.07,65.738,51.1643,39.2593,110.3815,68.7002
20060301,75.4362,29.3979,34.4933,21.6387,56.1,66.9336,51.4126,39.7942,111.3628,68.2849
20060302,75.2475,29.4216,34.6863,21.692,56.74,66.6528,51.2885,39.8229,111.3542,67.8094
20060303,75.0965,28.9315,34.5415,21.766,56.28,66.3177,51.0767,39.5937,110.8377,67.417
20060306,74.6814,28.4887,33.2068,21.5707,55.23,65.8014,52.0116,39.2498,110.3298,66.8283
20060307,74.8701,27.4849,32.1857,20.973,54.95,64.8504,51.2593,39.0205,110.1576,66.8736
20060308,74.9079,27.6473,31.7194,20.6919,53.97,65.0768,51.3542,39.0396,110.3901,66.851
20060309,74.8097,27.3668,30.9073,20.6238,54.24,64.5062,51.8728,38.7053,109.6498,66.8736
20060310,74.8399,27.9425,31.7596,20.7422,53.83,65.5025,52.4425,38.7435,110.6913,66.6246
20060313,74.9758,27.913,31.7998,20.9197,54.31,65.6384,52.2453,38.8581,110.8979,66.5717
20060314,75.2249,28.7839,32.8048,21.2452,54.87,66.363,52.6543,39.5172,112.06,67.017
20060315,75.0211,29.1175,33.6008,21.4138,55.12,66.9698,53.5746,39.8516,112.5593,66.6548
20060316,75.3381,28.8577,33.5686,21.2955,55.34,66.8158,54.1516,39.5172,112.7917,67.2585
20060317,75.172,29.0614,33.2711,21.3251,55.12,67.0875,54.7652,39.6215,112.8863,67.0548
20060320,75.1418,29.2267,33.0862,21.3872,55.17,67.0513,53.9033,39.7171,112.7048,67.1604
20060321,74.9456,28.6363,31.9284,21.4908,54.83,66.1184,53.1145,39.2965,111.9962,66.8132
20060322,75.0815,28.9522,32.5153,21.5233,54.75,67.1419,53.2679,39.3921,112.6789,66.9566
20060323,75.0211,28.6835,32.1133,21.6742,54.7,67.4317,53.5819,39.2774,112.4456,66.7453
20060324,75.1494,28.9315,32.4189,21.7748,55.71,67.9933,53.4271,39.4781,112.532,67.2359
20060327,75.2098,29.1086,31.9204,21.9494,56.39,68.0024,52.8979,39.4877,112.3678,66.9868
20060328,75.0211,28.5772,30.4329,21.6949,56.06,67.6484,53.4932,39.3252,111.6764,66.3604
20060329,74.8701,29.1234,31.5585,21.837,57.07,68.9011,54.6764,40.0708,112.3764,66.0435
20060330,74.5305,29.271,32.0329,22.0589,58.6,68.7196,53.8313,40.1951,112.1776,65.5831
20060331,74.7796,29.2267,32.1214,21.979,58.1,68.9647,54.015,40.0803,112.2036,65.5605
20060403,74.7059,30.0533,33.3757,22.4199,58.47,68.3928,52.8391,40.1281,112.1172,65.5819
20060404,74.8044,30.2305,33.3998,22.7099,58.33,68.7014,52.6628,40.348,112.8345,65.5138
20060405,74.8575,30.5404,33.7294,22.8578,58.66,69.0555,53.1698,40.7304,113.2234,65.6047
20060406,74.7968,30.384,34.0913,23.0353,59.28,69.2007,52.8612,40.8451,113.1024,65.1047
20060407,74.5468,29.9205,33.3435,22.7187,58.59,68.0932,52.0749,40.4531,111.9529,64.4683
20060410,74.4786,29.8171,32.9495,22.9791,59.6,68.0206,51.4502,40.3958,112.1258,64.5895
20060411,74.6302,29.5633,32.7324,22.5678,59.01,66.8132,51.3326,40.0708,111.1751,64.8168
20060412,74.562,29.7345,32.8048,22.5175,59.43,67.5122,51.2738,40.0803,111.3826,64.4229
20060413,74.4104,29.8762,32.6842,22.6891,59.5,67.6847,50.6932,40.2429,111.2356,63.9683
20060417,74.5317,30.2305,33.2068,22.9762,61.09,67.7301,50.4654,39.8223,111.1924,64.2032
20060418,74.4786,31.2342,34.5737,23.7928,61.85,69.6274,51.678,40.587,112.9555,64.3168
20060419,74.5468,31.4261,35.1767,24.0443,63.75,70.1357,52.3982,40.7686,113.1715,63.9229
20060420,74.4332,31.3139,34.9114,24.0503,60.96,69.7635,52.4496,40.6252,113.3271,63.8699
20060421,74.4256,31.5589,35.6591,24.1568,63.2,69.6092,52.457,40.1473,113.3444,64.2411
20060424,74.7059,31.1456,34.9998,23.5709,61.65,69.0555,52.1924,40.109,113.1369,64.4986
20060425,74.4559,30.7176,34.7023,22.9732,62.78,69.1008,51.825,40.023,112.6703,63.7335
20060426,74.3271,31.3228,35.3134,23.1655,63.65,69.0464,51.5898,40.0134,112.6962,63.6274
20060427,74.5013,30.8298,34.7747,22.6507,62.96,68.4745,52.1042,40.3958,113.2407,63.7108
20060428,74.668,31.1309,35.5787,23.2573,65.09,69.1735,52.2512,40.0039,113.6209,63.7562
20060501,74.375,31.122,35.9808,23.346,65.16,68.3201,51.4428,39.612,112.6962,63.2769
20060502,74.451,31.6711,36.5034,23.8846,66.55,69.2552,51.0313,39.7171,113.5431,63.4442
20060503,74.3978,31.7066,36.4471,23.7248,66.46,69.1372,51.0827,39.6598,113.1197,63.3073
20060504,74.3598,32.0165,36.5275,24.0562,67.48,69.9814,51.6927,39.9848,113.5259,63.2008
20060505,74.4967,32.5332,37.3476,24.2811,67.99,70.3717,52.6187,40.3002,114.5284,63.5811
20060508,74.5499,32.7693,37.3637,24.7752,67.56,70.4716,52.7877,40.3384,114.3901,63.6191
20060509,74.5119,32.7989,37.7738,24.6923,69.68,70.3717,52.8024,40.1855,114.6148,63.5811
20060510,74.4282,32.4446,37.4682,24.3817,70.38,69.9451,52.8465,39.8318,114.5543,63.6952
20060511,74.3826,31.618,36.0531,24.0029,71.03,68.3655,51.6927,38.9428,113.1715,63.3834
20060512,74.2229,30.7914,34.8953,23.8195,71.12,66.7224,50.9137,38.4171,111.6937,62.8586
20060515,74.2685,30.0533,33.4078,23.4348,67.41,66.4229,51.5898,38.3884,111.9184,63.1096
20060516,74.6336,30.2039,33.9305,23.6064,68.61,66.5318,51.4869,38.1017,111.7542,63.5811
20060517,74.4206,29.1677,32.1294,22.8637,68.15,65.3154,50.414,37.5855,109.6282,63.1856
20060518,74.7324,28.6068,31.4781,22.6625,67.46,64.6981,50.2744,37.3274,109.075,64.045
20060519,74.7172,29.2238,31.7194,23.1241,65.58,65.27,50.1715,37.6142,109.8442,64.2124
20060522,74.7324,27.848,29.7495,21.5914,65.3,64.5437,49.8408,37.2509,109.0059,64.3492
20060523,74.5271,27.544,29.2107,21.9257,66.38,63.7086,49.5026,36.8877,108.1762,64.3112
20060524,74.5423,27.3521,28.4228,21.6298,64.06,64.1988,49.5835,37.1362,109.0405,64.3416
20060525,74.5347,28.5152,30.3123,22.266,64.7,65.5514,50.5242,37.6237,110.3887,64.0907
20060526,74.8541,28.4296,31.4862,22.1447,65.1,65.9417,51.0019,37.748,110.9504,64.045
20060530,74.6868,27.2045,29.4278,21.3044,65.11,64.1262,50.5977,36.9355,108.98,64.0146
20060531,74.5195,27.662,29.7093,21.6801,64.23,65.2427,50.5242,37.1075,110.1986,63.6343
20060601,74.4605,28.2289,30.9555,21.8932,62.56,66.5136,51.5825,37.987,111.2529,63.9186
20060602,75.0332,28.5182,30.8831,22.1477,63.5,66.4683,52.141,37.8933,111.4863,64.7432
20060605,74.7888,27.3078,30.0228,21.4523,63.29,64.5347,52.2145,37.0693,109.8615,64.6592
20060606,74.9874,27.107,29.8701,21.9257,62.55,64.2623,51.6927,37.0406,109.5936,64.9647
20060607,74.7507,26.5107,28.6318,21.7186,62.28,63.636,51.8985,36.7634,108.7726,64.9799
20060608,75.0026,26.0383,28.6399,21.0381,60.91,63.6904,51.6633,36.7061,108.6775,65.1097
20060609,75.1095,25.6988,28.262,20.7362,60.45,63.1276,52.141,36.4671,108.3318,65.4533
20060612,74.8805,24.7423,26.6539,20.2687,60.03,61.6751,51.3767,35.7502,107.1564,65.5068
20060613,75.0943,24.1932,25.6649,19.529,55.92,60.5041,50.7079,35.6068,105.9119,65.5526
20060614,74.8117,24.887,26.2519,20.0912,55.62,61.2303,50.6271,35.97,106.733,64.8959
20060615,74.6896,26.3365,28.4228,21.0085,57.32,63.3273,51.509,36.945,108.9973,64.5218
20060616,74.6438,26.186,28.262,21.0262,57.68,62.5012,51.6486,36.6731,108.2034,64.3767
20060619,74.4452,25.2117,27.2811,20.609,56.36,61.2757,51.1856,36.3766,107.3527,64.2851
20060620,74.4911,25.5217,27.5383,20.6238,57.3,61.2031,50.8696,36.4244,107.7173,64.1782
20060621,74.514,26.3483,28.6962,21.2333,58.33,62.2743,51.5163,36.9983,108.5159,64.1934
20060622,74.1933,25.876,28.6318,21.1712,57.73,62.0426,51.1479,36.5296,108.0385,63.8269
20060623,74.2315,25.8317,28.6479,21.3724,57.99,62.4154,50.9551,36.4914,108.0211,63.6971
20060626,74.0177,25.8317,28.7444,21.4198,58.28,63.1882,51.4669,36.587,108.4985,63.575
20060627,74.2238,25.3446,28.2861,21.3369,57.68,62.0972,51.363,35.8983,107.561,63.888
20060628,74.1475,26.1387,28.9856,21.8518,57.54,62.3699,51.541,36.1661,108.2902,63.552
20060629,74.4071,27.6916,31.0359,22.843,59.52,64.7792,52.5943,37.2661,110.4777,63.7658
20060630,74.3994,27.7211,31.454,22.7246,61.23,65.2157,52.8464,37.0844,110.443,64.3843
20060703,74.5127,28.3351,32.041,23.0797,62.18,66.0339,53.8032,37.3044,110.9378,64.3205
20060705,74.2904,27.4554,30.9314,22.4702,62.5,65.0702,53.7587,36.4914,110.3041,63.8069
20060706,74.3593,28.0163,31.5023,23.0708,63.02,65.052,53.9219,36.4531,110.6253,64.1979
20060707,74.6353,27.4849,31.0279,22.6359,62.63,64.0883,53.6994,36.0514,109.9048,64.6118
20060710,74.7043,27.7063,31.0681,22.9821,62.02,64.0974,54.2557,35.7357,110.1131,64.6731
20060711,74.827,27.8392,31.3977,23.0413,63.81,64.661,54.2408,36.0035,110.5992,64.8801
20060712,74.873,27.2192,30.6982,22.7542,64.92,63.3246,54.4782,35.3244,109.4187,64.8954
20060713,74.9343,26.1417,29.5565,22.0204,65.55,61.888,53.6326,34.7314,107.6392,65.1484
20060714,75.0339,26.2745,29.8701,22.0441,65.85,61.3971,52.9132,34.3774,107.2225,65.1867
20060717,74.873,25.8612,29.1545,21.7304,63.95,61.3153,52.8761,34.4635,107.0662,65.2863
20060718,74.8193,26.2214,29.5886,21.9257,62.9,61.7335,53.5066,34.5783,107.6131,64.7268
20060719,75.1106,27.8392,30.9234,22.8223,64.03,63.1882,54.7823,35.0279,109.1062,65.34
20060720,75.1873,27.0391,30.1515,22.4939,62.54,61.5698,54.1073,34.5114,108.3597,65.5316
20060721,75.1413,26.5136,29.8459,22.3992,61.71,60.6879,53.0986,34.1479,107.5958,65.409
20060724,75.2563,27.7063,30.8188,23.1123,61.14,62.6245,54.0257,34.827,109.5576,65.3707
20060725,75.1949,27.7801,31.1244,22.9969,61.55,62.779,54.3966,35.0279,109.9482,65.179
20060726,75.2409,27.662,31.1002,22.843,62,62.6427,54.6265,34.9992,110.0958,65.4167
20060727,75.3636,28.0429,31.4862,23.1981,62.9,62.0426,54.2186,34.7696,109.9916,65.317
20060728,75.5246,28.6451,31.9043,23.4792,63.11,63.3427,55.027,35.4966,111.094,65.6926
20060731,75.4326,28.3706,31.7354,23.2721,63.16,63.3518,54.7749,35.487,110.9812,65.7693
20060801,75.6164,27.913,31.3093,22.8134,64.32,62.3608,54.5153,34.894,110.4343,65.7709
20060802,75.6472,28.282,31.7596,23.1152,64.75,63.1882,54.5153,35.2861,111.1808,66.0171
20060803,75.6626,28.2525,31.9284,23.1833,64.12,63.9519,55.1012,35.5061,111.476,66.0325
20060804,75.9012,28.3115,32.443,22.991,64.28,63.2973,55.9245,35.3435,111.285,66.4327
20060807,75.9089,28.1344,32.242,23.1507,64.5,63.0518,55.3163,35.114,111.068,66.4712
20060808,75.9089,28.1344,32.1616,23.1833,63.97,62.179,54.4114,34.894,110.5992,66.325
20060809,75.9705,28.2407,31.8802,23.4644,64.63,61.5516,53.9071,34.9418,110.226,66.1095
20060810,75.932,28.53,32.1777,23.6686,63.25,62.0972,54.0183,35.1905,110.5645,66.0094
20060811,75.8011,28.1846,31.7596,23.6656,62.71,61.4607,53.5733,34.9418,110.252,65.7247
20060814,75.7164,28.2968,31.3415,23.7455,62.25,61.8244,54.0702,35.1714,110.3388,65.6092
20060815,75.9012,28.9905,32.0812,24.1597,62.01,63.1154,54.7007,36.0609,111.6583,66.1634
20060816,76.1475,29.2739,32.8691,24.2781,62.49,64.0246,54.849,36.9027,112.6652,66.6097
20060817,76.1629,29.3153,32.4108,23.855,61.03,64.1246,54.9084,37.0461,112.8736,66.5866
20060818,76.2168,29.0378,32.5636,23.7899,61.04,64.4974,54.9232,37.1035,113.4465,66.779
20060821,76.4016,28.8872,32.3143,23.4792,62.44,63.8064,55.2421,36.7496,112.9604,67.0176
20060822,76.3631,28.8784,32.0168,23.6419,62.05,64.0155,55.7391,36.7592,112.9517,67.0407
20060823,76.3862,28.3558,30.8429,23.3135,61.83,63.2791,55.1161,36.4818,112.6392,67.0715
20060824,76.3785,28.2791,30.851,23.2513,61.75,63.17,55.3756,36.587,112.5437,67.1946
20060825,76.4554,28.3588,30.9555,23.1922,61.77,63.2791,55.3163,36.654,112.6826,67.2947
20060828,76.3862,28.6806,31.5264,23.1833,61,63.9519,55.9987,36.9314,113.2208,67.3563
20060829,76.4169,28.778,31.5907,23.4052,60.94,64.7792,55.9987,37.0461,113.351,67.4486
20060830,76.5324,28.902,31.5344,23.5176,61.42,65.2793,56.4066,37.2183,113.4204,67.6256
20060831,76.6325,28.8193,31.4942,23.4437,62.29,65.252,56.4066,37.1801,113.4031,67.7872
20060901,76.6428,29.1411,32.242,23.6745,62.14,65.2975,56.1248,37.3809,114.0802,67.8105
20060905,76.5501,29.3005,32.5636,23.8609,63.36,65.8884,56.5995,37.7444,114.2972,67.4242
20060906,76.5655,28.4591,31.4862,23.4052,62.86,64.4883,56.3102,36.9888,113.2902,67.2928
20060907,76.5424,28.1344,31.1967,23.3164,61.25,63.9155,55.9468,36.8069,112.7694,67.4242
20060908,76.6428,28.3647,31.1967,23.4348,60.64,64.161,56.5179,37.0366,113.0906,67.4783
20060911,76.5887,27.7536,30.1032,23.0265,58.5,64.0792,56.5995,37.2661,113.2034,67.4165
20060912,76.7742,28.2289,30.6259,23.4466,58.31,65.5884,57.3337,37.9548,114.3145,67.7564
20060913,76.836,28.651,31.1244,23.71,58.62,66.143,57.8529,38.2227,114.7746,67.7874
20060914,76.7278,28.4149,30.8671,23.4496,57.19,65.9066,57.8529,38.2514,114.7833,67.6328
20060915,76.7046,28.5831,30.7545,23.5324,57.4,66.0612,58.0013,38.3886,115.053,67.5787
20060918,76.6892,28.9049,31.253,23.8224,58.23,66.043,57.6675,38.3887,115.2099,67.5324
20060919,76.8669,28.4591,30.6419,23.5236,56.92,65.7521,58.0384,38.1398,114.9222,68.2278
20060920,76.952,29.0437,29.9183,24.0858,57.26,66.634,57.8529,38.6949,115.5325,68.3282
20060921,77.2843,28.3351,29.1786,23.9674,57.95,65.9157,57.2596,38.4556,114.9745,68.9541
20060922,77.3307,27.975,29.0741,23.8786,58.5,65.0429,57.5563,38.1589,114.6258,69.24
20060925,77.4852,28.2997,29.0339,24.1893,58.5,65.8157,57.5192,38.8289,115.5064,69.7809
20060926,77.4775,28.6333,30.0872,23.8934,58.74,66.0264,57.5241,39.0203,116.4654,69.4873
20060927,77.4466,28.5684,30.457,24.0414,59.81,66.5098,58.0256,38.9724,116.6049,69.2554
20060928,77.3693,28.7986,31.052,24.1361,59.79,66.2453,57.8235,39.0777,116.5613,69.1705
20060929,77.4079,28.5684,30.9314,24.071,59.47,65.6707,57.7487,38.9054,116.4654,69.07
20061002,77.4811,28.5211,31.4942,24.0828,59.15,65.0505,57.7337,38.4173,116.0295,69.2746
20061003,77.4656,28.1344,30.6259,24.1154,57.11,64.9593,58.2951,38.58,116.2736,69.1815
20061004,77.7682,28.8872,31.7194,24.4763,56.37,66.5372,58.9463,39.5275,117.6337,69.6857
20061005,77.5276,29.271,32.0008,24.5296,56.92,67.3855,59.3056,39.719,117.8604,69.197
20061006,77.2405,29.1972,31.9766,24.3,56.99,67.0389,58.8715,39.6328,117.7122,68.4755
20061009,77.4035,29.088,32.3626,24.1035,57.2,67.5496,59.2682,39.7668,117.782,68.6617
20061010,77.1008,29.3507,32.8289,24.3373,57,67.5861,59.2906,39.8338,117.9389,68.1187
20061011,77.0154,29.1942,32.5556,24.4408,56.88,67.3216,59.1335,39.7572,117.7994,67.9403
20061012,77.093,29.9057,33.239,24.9143,57.49,68.6806,59.6948,40.4176,118.8195,67.9558
20061013,76.899,30.0828,33.4159,24.8847,58.57,69.2279,60.2712,40.609,119.1247,67.6144
20061016,77.0232,30.1655,33.7294,25.0208,59.17,69.6383,60.5257,40.6282,119.3077,67.917
20061017,77.1396,29.7699,33.3194,24.8196,58.65,69.2917,60.2263,40.1975,118.9328,67.9713
20061018,77.2327,30.0622,33.2792,25.0711,58.59,69.3008,60.5931,40.0061,119.0898,68.1109
20061019,77.1939,30.195,33.2953,25.1243,59.41,69.6383,60.4434,40.1018,119.2816,67.9868
20061020,77.1707,30.0533,33.1505,25.1391,58.78,68.9543,60.3685,40.1975,119.3077,67.917
20061023,76.9456,30.0268,33.4561,25.151,57.76,69.0911,60.653,40.609,119.857,67.6455
20061024,77.031,30.198,33.6088,25.2693,58.17,69.2279,60.4808,40.3219,120.2145,67.6455
20061025,77.2172,30.5493,34.1073,25.3344,58.76,69.6839,60.7877,40.609,120.6243,68.1807
20061026,77.4811,30.6231,34.0269,25.5061,59.29,70.2677,61.379,40.9823,120.9992,68.6229
20061027,77.6363,30.1124,33.649,24.9882,59.4,69.4468,60.9823,40.3985,120.2407,68.941
20061030,77.6518,30.009,33.0782,24.9291,59.9,69.7478,61.5662,40.6569,120.1535,69.1349
20061031,77.9389,30.5847,33.7536,25.3256,60.24,69.5289,61.4913,40.7526,120.136,69.6702
20061101,78.0729,30.2777,33.9305,25.2871,61.36,68.0239,60.9673,40.1975,119.3252,70.056
20061102,77.9872,30.3722,33.9305,25.5948,61.92,67.9236,59.7922,40.2358,119.2554,69.7679
20061103,77.5819,30.4666,34.4933,25.7191,62.3,68.2519,59.2083,40.1305,119.0462,68.8567
20061106,77.5819,31.1899,35.2812,26.2369,61.89,69.0455,59.7173,40.7143,120.3889,69.1449
20061107,77.7768,31.0571,34.839,26.0742,62.04,69.5015,59.1559,40.9919,120.851,69.4642
20061108,77.9872,31.1368,35.3375,26.0387,61.11,69.8572,59.2906,41.1833,121.1125,69.7212
20061109,78.0106,31.2431,34.8471,26.4884,62.95,69.2188,59.4403,40.9632,120.4761,69.6744
20061110,78.182,31.2873,34.7104,26.5417,62.49,69.7934,59.6948,41.1833,120.5284,69.9781
20061113,78.0885,31.3936,34.4531,27.0003,62.19,69.8937,59.7996,41.5948,120.8248,69.9626
20061114,78.1976,31.8837,35.1606,27.1483,61.63,71.2436,60.4209,42.0447,121.7316,70.2351
